Time(Iteration),LinUCB
1510,43.730034134
1511,43.7683622262
1512,43.7683622262
1513,43.7683622262
1514,43.7683622262
1515,43.7683622262
1516,43.7683622262
1517,43.7683622262
1518,43.7683622262
1519,43.7683622262
1520,43.7690826561
1521,43.7690826561
1522,43.8059435939
1523,43.8059435939
1524,43.8059435939
1525,43.8144119387
1526,43.8144119387
1527,43.8144119387
1528,43.8144119387
1529,43.8248966724
1530,43.8248966724
1531,43.8248966724
1532,43.8258689593
1533,43.8258689593
1534,43.8258689593
1535,43.8258689593
1536,43.8258689593
1537,43.8258689593
1538,43.8258689593
1539,43.8316176658
1540,43.8316176658
1541,43.8428300959
1542,43.8428300959
1543,43.8428300959
1544,43.853899432
1545,43.8576519328
1546,43.893016803
1547,43.893016803
1548,43.893016803
1549,43.899447743
1550,43.899447743
1551,43.899447743
1552,43.899447743
1553,43.90004636
1554,43.9011515281
1555,43.9011515281
1556,43.9011515281
1557,43.913865469
1558,43.913865469
1559,43.9348245608
1560,43.9348245608
1561,43.9348245608
1562,43.9348245608
1563,43.9348245608
1564,43.9348245608
1565,43.9348245608
1566,43.9406294877
1567,43.9406294877
1568,43.9406294877
1569,43.9406294877
1570,43.9406294877
1571,43.9406294877
1572,43.9406294877
1573,43.955591852
1574,43.9701526321
1575,43.9701526321
1576,43.9701526321
1577,43.9701526321
1578,43.9861080505
1579,43.9861080505
1580,43.9861080505
1581,43.9861080505
1582,43.9867106786
1583,43.9867106786
1584,44.0059664038
1585,44.0059664038
1586,44.0059664038
1587,44.0059664038
1588,44.0290640789
1589,44.0741737979
1590,44.0741737979
1591,44.0741737979
1592,44.1042562778
1593,44.1142447258
1594,44.1142447258
1595,44.1142447258
1596,44.1142447258
1597,44.124820766
1598,44.124820766
1599,44.1356142808
1600,44.1444672439
1601,44.1444672439
1602,44.1444672439
1603,44.1927574804
1604,44.1953084544
1605,44.2106671705
1606,44.216275499
1607,44.216275499
1608,44.216275499
1609,44.2446427891
1610,44.2486082561
1611,44.2486082561
1612,44.2486082561
1613,44.2486082561
1614,44.2486082561
1615,44.2486082561
1616,44.2486082561
1617,44.2602746325
1618,44.2602746325
1619,44.2602746325
1620,44.2602746325
1621,44.2747831401
1622,44.2747831401
1623,44.2747831401
1624,44.2747831401
1625,44.2747831401
1626,44.2747831401
1627,44.2747831401
1628,44.2747831401
1629,44.2747831401
1630,44.281271518
1631,44.281271518
1632,44.2926835458
1633,44.2926835458
1634,44.2926835458
1635,44.2938024073
1636,44.2938024073
1637,44.2938024073
1638,44.2938024073
1639,44.2938024073
1640,44.2938024073
1641,44.2938024073
1642,44.2938024073
1643,44.2938024073
1644,44.2938024073
1645,44.2938024073
1646,44.2938024073
1647,44.2976068499
1648,44.3014512825
1649,44.3066263375
1650,44.3066493389
1651,44.3066493389
1652,44.3066493389
1653,44.3066493389
1654,44.3066493389
1655,44.3066493389
1656,44.3066493389
1657,44.3066493389
1658,44.3113071796
1659,44.3113071796
1660,44.3311356805
1661,44.3311356805
1662,44.3348736758
1663,44.3348736758
1664,44.3348736758
1665,44.3348736758
1666,44.336671039
1667,44.336671039
1668,44.336671039
1669,44.336671039
1670,44.336671039
1671,44.336671039
1672,44.3507634842
1673,44.3697990176
1674,44.3790921928
1675,44.3790921928
1676,44.3790921928
1677,44.3864046035
1678,44.3864046035
1679,44.3864046035
1680,44.3864046035
1681,44.3864046035
1682,44.3864046035
1683,44.3919530761
1684,44.4023861286
1685,44.4023861286
1686,44.4023861286
1687,44.4023861286
1688,44.4160212645
1689,44.4160212645
1690,44.4160212645
1691,44.4160212645
1692,44.4160212645
1693,44.4160212645
1694,44.4167207893
1695,44.4167207893
1696,44.4167207893
1697,44.4167207893
1698,44.4167207893
1699,44.4167207893
1700,44.4167207893
1701,44.4167207893
1702,44.4216747856
1703,44.4216747856
1704,44.437981338
1705,44.4394488065
1706,44.4394488065
1707,44.4394488065
1708,44.4410436617
1709,44.4410436617
1710,44.4451713896
1711,44.4451713896
1712,44.4451713896
1713,44.4451713896
1714,44.4472102504
1715,44.4472102504
1716,44.4477239054
1717,44.4477239054
1718,44.4477239054
1719,44.4477239054
1720,44.4545243044
1721,44.4545243044
1722,44.4545243044
1723,44.4675730229
1724,44.4675730229
1725,44.5152444964
1726,44.5152444964
1727,44.5152444964
1728,44.5152444964
1729,44.5192745685
1730,44.5192745685
1731,44.5192745685
1732,44.5388550764
1733,44.5388550764
1734,44.5388550764
1735,44.5388550764
1736,44.5388550764
1737,44.5696844422
1738,44.5696844422
1739,44.5696844422
1740,44.5696844422
1741,44.5696844422
1742,44.5737504038
1743,44.5737504038
1744,44.5737504038
1745,44.5737504038
1746,44.5737504038
1747,44.5737504038
1748,44.5737504038
1749,44.5737504038
1750,44.5737504038
1751,44.5753474624
1752,44.5753474624
1753,44.5781596023
1754,44.5781596023
1755,44.5781596023
1756,44.5781596023
1757,44.5781596023
1758,44.5781596023
1759,44.5781596023
1760,44.5781596023
1761,44.5781596023
1762,44.5781596023
1763,44.5841110905
1764,44.5841110905
1765,44.5841110905
1766,44.6845979027
1767,44.6845979027
1768,44.6865077255
1769,44.6897013271
1770,44.6897013271
1771,44.7156396474
1772,44.7156396474
1773,44.7156396474
1774,44.7156396474
1775,44.7156396474
1776,44.7156396474
1777,44.7198846981
1778,44.7198846981
1779,44.7198846981
1780,44.7198846981
1781,44.7198846981
1782,44.7198846981
1783,44.7198846981
1784,44.722423171
1785,44.722423171
1786,44.722423171
1787,44.7257084609
1788,44.7257084609
1789,44.7257084609
1790,44.7257084609
1791,44.7257084609
1792,44.7257084609
1793,44.7257084609
1794,44.7257084609
1795,44.7257084609
1796,44.7257084609
1797,44.7260906033
1798,44.7529075074
1799,44.7529075074
1800,44.7529075074
1801,44.7529075074
1802,44.7529075074
1803,44.7529075074
1804,44.7529075074
1805,44.7798547758
1806,44.7798547758
1807,44.7798547758
1808,44.7798547758
1809,44.8030020604
1810,44.8030020604
1811,44.8030020604
1812,44.8183297154
1813,44.8183297154
1814,44.8183297154
1815,44.8209571928
1816,44.8209571928
1817,44.8209571928
1818,44.8209571928
1819,44.8209571928
1820,44.8242476071
1821,44.8242476071
1822,44.8242476071
1823,44.8242476071
1824,44.8419926926
1825,44.8419926926
1826,44.8419926926
1827,44.8419926926
1828,44.8436331283
1829,44.8461807385
1830,44.8461807385
1831,44.8559988468
1832,44.8559988468
1833,44.8559988468
1834,44.8589746797
1835,44.8589746797
1836,44.8597455815
1837,44.8597455815
1838,44.8597455815
1839,44.8597455815
1840,44.8738828983
1841,44.8738828983
1842,44.8801281622
1843,44.883229202
1844,44.883229202
1845,44.899906454
1846,44.9282157868
1847,44.9282157868
1848,44.9336237475
1849,44.9507232492
1850,44.9507232492
1851,44.954168195
1852,44.954168195
1853,44.954168195
1854,44.9617888871
1855,45.0950451285
1856,45.0950451285
1857,45.0981602591
1858,45.0981602591
1859,45.1090653058
1860,45.1090653058
1861,45.1090653058
1862,45.1091193255
1863,45.1091193255
1864,45.1091193255
1865,45.1493045641
1866,45.1758433914
1867,45.187644727
1868,45.187644727
1869,45.187644727
1870,45.187644727
1871,45.187644727
1872,45.187644727
1873,45.187644727
1874,45.187644727
1875,45.187644727
1876,45.187644727
1877,45.187644727
1878,45.196334114
1879,45.196334114
1880,45.196334114
1881,45.196334114
1882,45.196334114
1883,45.196334114
1884,45.196334114
1885,45.2042590745
1886,45.2042590745
1887,45.2042590745
1888,45.2057998436
1889,45.2057998436
1890,45.226438033
1891,45.2280462472
1892,45.2280462472
1893,45.2546307625
1894,45.2691160629
1895,45.2691160629
1896,45.2691160629
1897,45.2691160629
1898,45.2691160629
1899,45.2691160629
1900,45.2721246227
1901,45.2721246227
1902,45.2721246227
1903,45.2827256716
1904,45.283323626
1905,45.283323626
1906,45.2908794884
1907,45.2908794884
1908,45.2908794884
1909,45.2908794884
1910,45.2908794884
1911,45.3118219092
1912,45.3118219092
1913,45.3262853186
1914,45.3262853186
1915,45.3637915787
1916,45.3637915787
1917,45.3637915787
1918,45.3637915787
1919,45.3637915787
1920,45.3651926764
1921,45.3651926764
1922,45.3651926764
1923,45.3651926764
1924,45.3651926764
1925,45.3837362629
1926,45.3866820418
1927,45.4053895057
1928,45.424123811
1929,45.424123811
1930,45.4828912418
1931,45.4962157261
1932,45.4962157261
1933,45.4962157261
1934,45.497188013
1935,45.497188013
1936,45.497188013
1937,45.497188013
1938,45.497188013
1939,45.497188013
1940,45.497188013
1941,45.497188013
1942,45.497188013
1943,45.497188013
1944,45.497188013
1945,45.497188013
1946,45.497188013
1947,45.497188013
1948,45.4995520216
1949,45.4995520216
1950,45.4995520216
1951,45.4995520216
1952,45.4995520216
1953,45.4995520216
1954,45.4995520216
1955,45.4995520216
1956,45.5014218693
1957,45.5014218693
1958,45.5014218693
1959,45.5113023744
1960,45.5113023744
1961,45.5221948058
1962,45.5221948058
1963,45.5221948058
1964,45.5221948058
1965,45.5221948058
1966,45.5221948058
1967,45.5288693914
1968,45.5315959817
1969,45.5433465725
1970,45.5433465725
1971,45.5615971325
1972,45.5694963442
1973,45.5694963442
1974,45.5694963442
1975,45.5904315628
1976,45.5920112324
1977,45.5920112324
1978,45.5920112324
1979,45.5920112324
1980,45.6071740364
1981,45.6071740364
1982,45.6071740364
1983,45.6145111019
1984,45.6145111019
1985,45.6145111019
1986,45.6145111019
1987,45.6145111019
1988,45.6145111019
1989,45.6145111019
1990,45.6184665712
1991,45.6204248182
1992,45.6204248182
1993,45.6204248182
1994,45.6204248182
1995,45.6362487614
1996,45.6362487614
1997,45.6362487614
1998,45.6362487614
1999,45.6362487614
