Time(Iteration),LinUCBCoTheta,,,,,,
331,0.0471619498615,,,,,,
332,0.0467002560277,,,,,,
333,0.0465949296873,,,,,,
334,0.0467604086118,,,,,,
335,0.0467214345601,,,,,,
336,0.0466682112971,,,,,,
337,0.0463430166711,,,,,,
338,0.0459173006656,,,,,,
339,0.0461116346492,,,,,,
340,0.0460142490481,,,,,,
341,0.0458781258523,,,,,,
342,0.0457552861582,,,,,,
343,0.0457301371874,,,,,,
344,0.045562092766,,,,,,
345,0.0456665709724,,,,,,
346,0.0455573471844,,,,,,
347,0.0452855937223,,,,,,
348,0.0452527115621,,,,,,
349,0.0451448519325,,,,,,
350,0.0450762338468,,,,,,
351,0.0445388984313,,,,,,
352,0.0446171009902,,,,,,
353,0.0444748244918,,,,,,
354,0.0445374324991,,,,,,
355,0.0443935520888,,,,,,
356,0.0443347566574,,,,,,
357,0.0445107427635,,,,,,
358,0.0445244768149,,,,,,
359,0.0444907508877,,,,,,
360,0.0444154783831,,,,,,
361,0.0442924579997,,,,,,
362,0.044353680747,,,,,,
363,0.0445482652459,,,,,,
364,0.0446783210725,,,,,,
365,0.0447835740602,,,,,,
366,0.0446640311702,,,,,,
367,0.0444863880979,,,,,,
368,0.0443808566009,,,,,,
369,0.0442313037041,,,,,,
370,0.044151352349,,,,,,
371,0.0441250306753,,,,,,
372,0.0437005935298,,,,,,
373,0.043760225422,,,,,,
374,0.0436972350021,,,,,,
375,0.0439419957605,,,,,,
376,0.0440364059948,,,,,,
377,0.0439599311417,,,,,,
378,0.0439788395483,,,,,,
379,0.043906648099,,,,,,
380,0.0434735986283,,,,,,
381,0.0433840565633,,,,,,
382,0.0430260650665,,,,,,
383,0.0429650967814,,,,,,
384,0.0424798101957,,,,,,
385,0.0424892342903,,,,,,
386,0.0425258429578,,,,,,
387,0.0424124523546,,,,,,
388,0.0423950527868,,,,,,
389,0.0423854202715,,,,,,
390,0.0423876077799,,,,,,
391,0.0423127577879,,,,,,
392,0.0424064983111,,,,,,
393,0.0423431582306,,,,,,
394,0.0421542034351,,,,,,
395,0.0421457459999,,,,,,
396,0.0420561176747,,,,,,
397,0.0419267859753,,,,,,
398,0.0417721242865,,,,,,
399,0.0416531019799,,,,,,
400,0.0416298474223,,,,,,
401,0.0413596324802,,,,,,
402,0.0413806575652,,,,,,
403,0.0413593908226,,,,,,
404,0.0414185911854,,,,,,
405,0.0415697733741,,,,,,
406,0.0413071773195,,,,,,
407,0.041407355014,,,,,,
408,0.0414219985562,,,,,,
409,0.04131259706,,,,,,
410,0.0412713168526,,,,,,
411,0.041210127348,,,,,,
412,0.0410718512866,,,,,,
413,0.0407628853277,,,,,,
414,0.0406667440569,,,,,,
415,0.0407271274931,,,,,,
416,0.0406934077844,,,,,,
417,0.040557091958,,,,,,
418,0.0404467028801,,,,,,
419,0.0404376410001,,,,,,
420,0.0402560247195,,,,,,
421,0.0398622766034,,,,,,
422,0.0397967209438,,,,,,
423,0.0399330271777,,,,,,
424,0.0398600454244,,,,,,
425,0.0396025654069,,,,,,
426,0.0396257508333,,,,,,
427,0.0395608900496,,,,,,
428,0.0394886758362,,,,,,
429,0.0393303418967,,,,,,
430,0.039181816418,,,,,,
431,0.0390621671078,,,,,,
432,0.0389933507799,,,,,,
433,0.0389592525445,,,,,,
434,0.0387743593879,,,,,,
435,0.0388562540621,,,,,,
436,0.0387266999236,,,,,,
437,0.0386311455061,,,,,,
438,0.0387951046672,,,,,,
439,0.0387190577556,,,,,,
440,0.0384097861525,,,,,,
441,0.0382164498738,,,,,,
442,0.0384478035801,,,,,,
443,0.0385096465154,,,,,,
444,0.0385926353008,,,,,,
445,0.0386248199095,,,,,,
446,0.0385672509387,,,,,,
447,0.0385762080471,,,,,,
448,0.0385305225335,,,,,,
449,0.038382194304,,,,,,
450,0.0383514720321,,,,,,
451,0.0383223091,,,,,,
452,0.0384161051245,,,,,,
453,0.0383647821556,,,,,,
454,0.0383766758912,,,,,,
455,0.038504525239,,,,,,
456,0.0385480126447,,,,,,
457,0.0386353046694,,,,,,
458,0.0386307449123,,,,,,
459,0.0386480734652,,,,,,
460,0.0385923853982,,,,,,
461,0.0386285360994,,,,,,
462,0.0385405002805,,,,,,
463,0.0383015621897,,,,,,
464,0.0382375278433,,,,,,
465,0.0382946869033,,,,,,
466,0.0382520319128,,,,,,
467,0.0381407470676,,,,,,
468,0.0381291829175,,,,,,
469,0.038025190413,,,,,,
470,0.0379179561535,,,,,,
471,0.0378497750261,,,,,,
472,0.0380765428956,,,,,,
473,0.0380772464925,,,,,,
474,0.0381818794442,,,,,,
475,0.0382373901111,,,,,,
476,0.0383007215101,,,,,,
477,0.0380848709761,,,,,,
478,0.0380418838758,,,,,,
479,0.0381565671635,,,,,,
480,0.0381334792028,,,,,,
481,0.0381320748352,,,,,,
482,0.0382303527627,,,,,,
483,0.0382375301194,,,,,,
484,0.0382378099126,,,,,,
485,0.0383560057207,,,,,,
486,0.0383109380065,,,,,,
487,0.0382722099366,,,,,,
488,0.0378664893351,,,,,,
489,0.0378930659432,,,,,,
490,0.0376554491363,,,,,,
491,0.0376344358138,,,,,,
492,0.0375802437215,,,,,,
493,0.0374596154007,,,,,,
494,0.0373512158883,,,,,,
495,0.0373888693645,,,,,,
496,0.037423147402,,,,,,
497,0.0374211055939,,,,,,
498,0.0372731566395,,,,,,
499,0.0372675211645,,,,,,
500,0.0371077204605,,,,,,
501,0.0371185697809,,,,,,
502,0.0371581213752,,,,,,
503,0.0370301302388,,,,,,
504,0.0369435188504,,,,,,
505,0.0369409464263,,,,,,
506,0.0368209087879,,,,,,
507,0.036843030566,,,,,,
508,0.0367469012881,,,,,,
509,0.0368204280526,,,,,,
510,0.0369443098651,,,,,,
511,0.0368568064236,,,,,,
512,0.0366834700241,,,,,,
513,0.0365897592953,,,,,,
514,0.0365708101682,,,,,,
515,0.0365701925251,,,,,,
516,0.0365087696592,,,,,,
517,0.036512949807,,,,,,
518,0.036496192198,,,,,,
519,0.0361722524937,,,,,,
520,0.0362890275868,,,,,,
521,0.0362679436389,,,,,,
522,0.0361577391637,,,,,,
523,0.036118605546,,,,,,
524,0.0361137335225,,,,,,
525,0.0360538209095,,,,,,
526,0.0360511128416,,,,,,
527,0.0361089284382,,,,,,
528,0.0359950678323,,,,,,
529,0.0360139726276,,,,,,
530,0.0359556743496,,,,,,
531,0.035847045036,,,,,,
532,0.035846108517,,,,,,
533,0.0358027689617,,,,,,
534,0.0356102928044,,,,,,
535,0.0354836392393,,,,,,
536,0.0354613443085,,,,,,
537,0.0354517342177,,,,,,
538,0.0353991937958,,,,,,
539,0.0353527336405,,,,,,
540,0.0353617333843,,,,,,
541,0.0353990325386,,,,,,
542,0.0353147584933,,,,,,
543,0.0353772375579,,,,,,
544,0.0354153816754,,,,,,
545,0.0356119519515,,,,,,
546,0.0354943508219,,,,,,
547,0.0355896261669,,,,,,
548,0.0352716786248,,,,,,
549,0.0351678204982,,,,,,
550,0.0351334592995,,,,,,
551,0.0351643659504,,,,,,
552,0.0352331441865,,,,,,
553,0.035328338668,,,,,,
554,0.0352972841151,,,,,,
555,0.035303922192,,,,,,
556,0.0353754061823,,,,,,
557,0.0353253523573,,,,,,
558,0.0353747685205,,,,,,
559,0.0353758618328,,,,,,
560,0.035196916707,,,,,,
561,0.0349737208075,,,,,,
562,0.0350522191567,,,,,,
563,0.0350059751219,,,,,,
564,0.0348654256142,,,,,,
565,0.0348728720364,,,,,,
566,0.0349045388663,,,,,,
567,0.0347740599162,,,,,,
568,0.0346661190208,,,,,,
569,0.0347784031534,,,,,,
570,0.0347871217871,,,,,,
571,0.0348521893969,,,,,,
572,0.034869962682,,,,,,
573,0.0345044022814,,,,,,
574,0.0346245958233,,,,,,
575,0.0345726965448,,,,,,
576,0.0347278391469,,,,,,
577,0.0347886408718,,,,,,
578,0.0346292005865,,,,,,
579,0.0345091680813,,,,,,
580,0.0344246568245,,,,,,
581,0.0343085713763,,,,,,
582,0.034384446193,,,,,,
583,0.0343563358785,,,,,,
584,0.0344628380602,,,,,,
585,0.0344134133648,,,,,,
586,0.0343567496302,,,,,,
587,0.0343761220037,,,,,,
588,0.0344048087513,,,,,,
589,0.0343689457659,,,,,,
590,0.0343257910495,,,,,,
591,0.0344239806515,,,,,,
592,0.0342632482642,,,,,,
593,0.034310475646,,,,,,
594,0.034343755401,,,,,,
595,0.0343334929897,,,,,,
596,0.0343798378631,,,,,,
597,0.0343307738124,,,,,,
598,0.0344437250238,,,,,,
599,0.0343542344633,,,,,,
600,0.0346144247969,,,,,,
601,0.0347165191158,,,,,,
602,0.0346729540478,,,,,,
603,0.0347388362347,,,,,,
604,0.0348053784597,,,,,,
605,0.0347776762553,,,,,,
606,0.0347282673262,,,,,,
607,0.0345911222565,,,,,,
608,0.0347128851314,,,,,,
609,0.0346278917074,,,,,,
610,0.0347443866999,,,,,,
611,0.0347062809223,,,,,,
612,0.0346524804207,,,,,,
613,0.0345412687818,,,,,,
614,0.0345988597202,,,,,,
615,0.0344951487889,,,,,,
616,0.0343386795922,,,,,,
617,0.0343261091216,,,,,,
618,0.0343633234964,,,,,,
619,0.0342913135667,,,,,,
620,0.0342727560193,,,,,,
621,0.0343389934084,,,,,,
622,0.0343871520342,,,,,,
623,0.0346825890525,,,,,,
624,0.0346285658017,,,,,,
625,0.0347314979974,,,,,,
626,0.0348757621083,,,,,,
627,0.0347064967223,,,,,,
628,0.0347060356111,,,,,,
629,0.0346033256949,,,,,,
630,0.0345275071935,,,,,,
631,0.034466163223,,,,,,
632,0.0342102895379,,,,,,
633,0.0343174603995,,,,,,
634,0.0343858127929,,,,,,
635,0.0343184551197,,,,,,
636,0.0343176497189,,,,,,
637,0.0343955789267,,,,,,
638,0.0343820896236,,,,,,
639,0.0344168447735,,,,,,
640,0.0344077500906,,,,,,
641,0.0342574015088,,,,,,
642,0.034300702804,,,,,,
643,0.0342414813884,,,,,,
644,0.03407539064,,,,,,
645,0.034034951885,,,,,,
646,0.0339732132871,,,,,,
647,0.0335045273861,,,,,,
648,0.0334192923847,,,,,,
649,0.0338204048709,,,,,,
650,0.0336697132073,,,,,,
651,0.0336323399674,,,,,,
652,0.0337017695186,,,,,,
653,0.0337802315212,,,,,,
654,0.0337111681045,,,,,,
655,0.0337372093173,,,,,,
656,0.0337497305256,,,,,,
657,0.0336313093583,,,,,,
658,0.0336621527578,,,,,,
659,0.0336860123238,,,,,,
660,0.0337276371559,,,,,,
661,0.0335918735348,,,,,,
662,0.0334792486496,,,,,,
663,0.0334776051807,,,,,,
664,0.0334362515172,,,,,,
665,0.0333844471467,,,,,,
666,0.0334029704836,,,,,,
667,0.0334378136849,,,,,,
668,0.033490185451,,,,,,
669,0.0331388878711,,,,,,
670,0.0331600190844,,,,,,
671,0.0329409279846,,,,,,
672,0.0328255852752,,,,,,
673,0.0327688807935,,,,,,
674,0.0329197932953,,,,,,
675,0.032927596376,,,,,,
676,0.0328686320325,,,,,,
677,0.0328869469697,,,,,,
678,0.0328609382102,,,,,,
679,0.0328497833881,,,,,,
680,0.0327459279883,,,,,,
681,0.0327524225119,,,,,,
682,0.032739568874,,,,,,
683,0.0327079900899,,,,,,
684,0.0325511123493,,,,,,
685,0.0325870021572,,,,,,
686,0.032709731191,,,,,,
687,0.032669282073,,,,,,
688,0.0323944596616,,,,,,
689,0.0325719378926,,,,,,
690,0.0324705652476,,,,,,
691,0.0322798552648,,,,,,
692,0.0322794784999,,,,,,
693,0.0323102160539,,,,,,
694,0.0323625282006,,,,,,
695,0.0322954751627,,,,,,
696,0.0323516079022,,,,,,
697,0.0324898974104,,,,,,
698,0.0325113290903,,,,,,
699,0.0324314980702,,,,,,
700,0.0323669274802,,,,,,
701,0.0322673066817,,,,,,
702,0.0324273231631,,,,,,
703,0.0323587255833,,,,,,
704,0.0323240412898,,,,,,
705,0.0322341625414,,,,,,
706,0.0320345659469,,,,,,
707,0.0319791944608,,,,,,
708,0.0319431026447,,,,,,
709,0.0319625358416,,,,,,
710,0.0319994248075,,,,,,
711,0.0319632712234,,,,,,
712,0.0319444103046,,,,,,
713,0.0320596657265,,,,,,
714,0.032162247872,,,,,,
715,0.0321849591682,,,,,,
716,0.0322767256219,,,,,,
717,0.0322991585832,,,,,,
718,0.0323516966287,,,,,,
719,0.0322024262195,,,,,,
720,0.0322038251293,,,,,,
721,0.0321550577388,,,,,,
722,0.0320995626221,,,,,,
723,0.0321040573817,,,,,,
724,0.0324062462079,,,,,,
725,0.0320354886424,,,,,,
726,0.0319384860016,,,,,,
727,0.031959799723,,,,,,
728,0.031885132266,,,,,,
729,0.0319137475624,,,,,,
730,0.0319711623413,,,,,,
731,0.031871022722,,,,,,
732,0.0319522686784,,,,,,
733,0.0319779124651,,,,,,
734,0.0320287051581,,,,,,
735,0.0320158724965,,,,,,
736,0.0319206850485,,,,,,
737,0.031935789881,,,,,,
738,0.0315926575568,,,,,,
739,0.0314925947102,,,,,,
740,0.0314943900722,,,,,,
741,0.0314305828111,,,,,,
742,0.0313166733079,,,,,,
743,0.0313419585685,,,,,,
744,0.0313306181391,,,,,,
745,0.0312489735507,,,,,,
746,0.0312333183637,,,,,,
747,0.0312824315445,,,,,,
748,0.0313177532533,,,,,,
749,0.031376586153,,,,,,
750,0.0314001891872,,,,,,
751,0.031433636169,,,,,,
752,0.0315058737484,,,,,,
753,0.0315284455729,,,,,,
754,0.0315411805422,,,,,,
755,0.0315265847335,,,,,,
756,0.0316552991105,,,,,,
757,0.031731137533,,,,,,
758,0.0318007262301,,,,,,
759,0.0318230938312,,,,,,
760,0.031856297475,,,,,,
761,0.0317253999433,,,,,,
762,0.0317124936351,,,,,,
763,0.0316019728967,,,,,,
764,0.0315245159703,,,,,,
765,0.0314445512953,,,,,,
766,0.0314104461698,,,,,,
767,0.0314524660039,,,,,,
768,0.0314783545682,,,,,,
769,0.0315035815877,,,,,,
770,0.0315901324815,,,,,,
771,0.0317094453345,,,,,,
772,0.0316620670674,,,,,,
773,0.0316145607805,,,,,,
774,0.0316079033778,,,,,,
775,0.0315833736509,,,,,,
776,0.0315555666502,,,,,,
777,0.0315715188087,,,,,,
778,0.0315168888961,,,,,,
779,0.0315200057826,,,,,,
780,0.0315533392031,,,,,,
781,0.0315248577094,,,,,,
782,0.031404264882,,,,,,
783,0.0314050960941,,,,,,
784,0.0313263469387,,,,,,
785,0.0313657662322,,,,,,
786,0.0312589305238,,,,,,
787,0.0311684084239,,,,,,
788,0.0310857035422,,,,,,
789,0.0310469331383,,,,,,
790,0.0311859045513,,,,,,
791,0.0311611083801,,,,,,
792,0.0311493869892,,,,,,
793,0.0310630080983,,,,,,
794,0.0311031973196,,,,,,
795,0.0310430289692,,,,,,
796,0.0310307679669,,,,,,
797,0.031037743759,,,,,,
798,0.0310214783447,,,,,,
799,0.0310094780461,,,,,,
800,0.0309338266104,,,,,,
801,0.0311212588714,,,,,,
802,0.0311179717999,,,,,,
803,0.0310146857003,,,,,,
804,0.0310904166789,,,,,,
805,0.0312224859684,,,,,,
806,0.0313245694912,,,,,,
807,0.031412736795,,,,,,
808,0.0312539915978,,,,,,
809,0.0310554223299,,,,,,
810,0.0310840798128,,,,,,
811,0.0311105420748,,,,,,
812,0.0311450273996,,,,,,
813,0.0310579758122,,,,,,
814,0.0310008969738,,,,,,
815,0.030980140246,,,,,,
816,0.031063690996,,,,,,
817,0.0310717985903,,,,,,
818,0.0311370370209,,,,,,
819,0.0311417652901,,,,,,
820,0.031186800218,,,,,,
821,0.030947679605,,,,,,
822,0.0308964774584,,,,,,
823,0.0309404234028,,,,,,
824,0.0308593396621,,,,,,
825,0.030763010911,,,,,,
826,0.030745947862,,,,,,
827,0.0307452209512,,,,,,
828,0.0306935796745,,,,,,
829,0.0307089464215,,,,,,
830,0.0307750526456,,,,,,
831,0.0310127111674,,,,,,
832,0.0308218671553,,,,,,
833,0.0307909037773,,,,,,
834,0.030875752255,,,,,,
835,0.0308638949219,,,,,,
836,0.0307991152994,,,,,,
837,0.0307685008414,,,,,,
838,0.0307491097107,,,,,,
839,0.0307532565274,,,,,,
840,0.0308938588845,,,,,,
841,0.0309091942888,,,,,,
842,0.03084605963,,,,,,
843,0.0308622814435,,,,,,
844,0.0307756790651,,,,,,
845,0.0308056910874,,,,,,
846,0.0307407780047,,,,,,
847,0.0308003945568,,,,,,
848,0.0307519103447,,,,,,
849,0.0307876076135,,,,,,
850,0.0308021480061,,,,,,
851,0.0308230704497,,,,,,
852,0.0307909288031,,,,,,
853,0.0306689014964,,,,,,
854,0.0306729526635,,,,,,
855,0.0306641967529,,,,,,
856,0.0306610738552,,,,,,
857,0.0305371382456,,,,,,
858,0.0303509974277,,,,,,
859,0.0302624722856,,,,,,
860,0.0302662897017,,,,,,
861,0.0301807442121,,,,,,
862,0.0301364931732,,,,,,
863,0.0301449358007,,,,,,
864,0.0301579065082,,,,,,
865,0.030272373556,,,,,,
866,0.0302717521388,,,,,,
867,0.0301250936444,,,,,,
868,0.0302005736862,,,,,,
869,0.0301687040512,,,,,,
870,0.0302168477426,,,,,,
871,0.0301793136388,,,,,,
872,0.0301353443843,,,,,,
873,0.0301118427105,,,,,,
874,0.0300386655871,,,,,,
875,0.030060474454,,,,,,
876,0.0300600491007,,,,,,
877,0.0300611202636,,,,,,
878,0.0300777058345,,,,,,
879,0.0300350427907,,,,,,
880,0.0299961642041,,,,,,
